,Year,Brand,Transmission,Body,Fuel,Price,Capacity,Mileage
1399,-7,5,1,1,1,0.8476170201173541,1.5244639598056497,0.5118848238427369
1400,-7,5,1,1,3,1.0917727894983125,1.5244639598056497,2.5857256729842018
1401,-8,5,1,1,3,0.5699131297527527,1.5244639598056497,-0.9781072267657751
1402,-5,3,1,1,3,-0.1383249799019358,-0.8578379200086523,-0.00347640331241189
1403,-9,5,1,1,1,0.3555779123572548,1.496436878866658,1.2841519182929058
1404,-7,3,1,1,1,-0.4365304997565414,-0.8578379200086523,0.07554771750813107
1405,-6,5,1,2,1,0.3555779123572548,0.12310991285606031,-0.6589117583533859
1406,-10,5,1,1,3,0.12260484997084414,1.496436878866658,0.40094115618095505
1407,-5,3,1,1,3,-0.570722983691114,-0.8578379200086523,-0.7469539259028614
1408,-4,3,1,2,1,-0.37129804228834645,-0.8578379200086523,-0.8510488364268629
1409,-4,5,1,1,1,1.2595133944165282,0.12310991285606031,-1.411965144996207
1410,-5,3,1,1,3,-0.16628174738830506,-0.8298108390696606,-0.451279754628822
1411,-7,3,0,2,1,-0.9211144695202755,-0.4374317059237755,1.1292026617820372
1412,-6,5,1,1,1,-0.2781088173337822,0.12310991285606031,-0.3893000520244746
1413,-5,5,1,2,1,0.513999594780014,0.12310991285606031,-0.7425843568692548
1414,-7,3,0,1,1,-0.9211144695202755,-0.4374317059237755,-0.1413812416070849
1415,-7,5,1,2,1,0.8122051146346196,1.5244639598056497,-0.04841168770056377
1416,-7,3,1,2,1,-0.29674666232469504,-0.8578379200086523,-0.24135450190789728
1417,-7,5,1,1,3,-0.19423851487467433,1.5244639598056497,0.5713853383429104
1418,-8,3,1,1,1,-0.15882660939193993,-0.8578379200086523,-0.3893000520244746
1419,-8,5,1,1,3,0.43944821481636265,1.5244639598056497,0.4474259331342156
1420,-9,5,1,1,3,0.27170760989814696,1.5244639598056497,0.6333650409472579
1421,-6,5,1,1,1,0.025688056018097316,0.12310991285606031,0.10653756881030478
1422,-6,3,1,1,1,-0.3862083182810767,-0.8578379200086523,-0.4202899033266483
1423,-4,3,1,2,3,0.17851838494358271,-0.8298108390696606,-0.35056273789675746
1424,-5,3,1,1,1,-0.24083312735195647,-0.8298108390696606,0.10653756881030478
1425,-6,3,1,2,3,-0.2501520498474129,-0.8578379200086523,-0.26534064681577973
1426,-9,3,0,2,1,-1.0515793844566657,-0.4374317059237755,-0.11039139030491119
1427,-8,3,1,1,1,-0.4365304997565414,-0.8578379200086523,-0.04841168770056377
1428,-4,3,1,1,3,0.025688056018097316,-0.8578379200086523,-0.7301884163483854
1429,-7,5,1,1,1,0.7712018556546114,0.12310991285606031,-0.6651097286138206
1430,-4,3,1,1,1,0.12260484997084414,-0.8578379200086523,0.7883142974581264
1431,-5,3,1,1,3,0.141242694961757,-0.8298108390696606,-0.6991985650462117
1432,-5,3,1,1,3,-0.22219528236104363,-0.8578379200086523,-0.4202899033266483
1433,-6,5,1,1,1,0.4580860598072755,0.12310991285606031,0.509405635738563
1434,-7,3,0,2,1,-1.0664896604493959,-0.4374317059237755,1.8109793904298588
1435,-4,3,1,2,3,-0.04513575494737152,-0.8298108390696606,-1.3406884870012075
1436,-3,5,1,1,1,0.951988952066466,0.12310991285606031,-0.4202899033266483
1437,-9,5,1,1,1,0.19715622993449555,1.496436878866658,-0.7432661335979027
1438,-4,3,1,1,1,0.06669131499810559,-0.8298108390696606,-0.20336094421143233
1439,-6,5,1,1,1,0.3928536023390805,0.12310991285606031,-0.4822696059309957
1440,-4,3,1,1,1,-0.6508657171520392,-0.8578379200086523,-0.668208713744038
1441,-8,4,1,1,1,0.4953617497891012,1.5244639598056497,0.024104564346522712
1442,-7,3,0,2,1,-0.9583901595021013,0.12310991285606031,0.044557866205957364
1443,-8,5,1,1,3,14.753313167837433,1.5244639598056497,1.5010808774081217
1444,-4,3,1,1,3,0.4674049823027319,-0.8298108390696606,0.6325902946647035
1445,-7,3,1,1,3,-0.4178926547656286,-0.8354162552574589,2.523776960231156
1446,-6,5,1,1,1,-0.2594709723428693,0.09508283191706851,-0.35831020072230085
1447,-8,3,1,1,3,-0.7533738646020599,-0.8578379200086523,0.38544623052986815
1448,-9,3,1,1,1,-0.16628174738830506,-0.8298108390696606,0.6333650409472579
1449,-7,5,1,1,3,0.3518503433590722,1.5244639598056497,0.7573244461559527
1450,-7,3,1,1,1,-1.055306953454848,0.12310991285606031,-0.01742183639839006
1451,-5,3,1,2,3,-1.8567342880641007,-0.8298108390696606,-0.43578482897773513
1452,-4,3,1,2,3,-0.1383249799019358,-0.7457295962526852,-0.7921681189527329
1453,-5,5,1,1,1,1.017221409534661,0.12310991285606031,-1.2942037100479469
1454,-4,3,1,2,3,0.15988053995266985,-0.8298108390696606,0.044557866205957364
1455,-11,5,1,2,3,0.527046086273653,2.3652763879754035,2.0588982008472487
1456,-10,5,1,2,3,0.09464808248447487,1.5244639598056497,1.5940504313146429
1457,-8,4,1,1,3,0.34625898986179837,1.5244639598056497,0.7302083262665507
1458,-5,3,1,1,3,0.21579407492540842,-0.8298108390696606,-1.195036185880991
1459,-5,3,1,1,1,0.3089832998799727,-0.8578379200086523,-0.2808355724668666
1460,-6,3,0,1,1,-0.8838387795384499,-0.4374317059237755,-0.5442493085353431
1461,-8,4,1,1,3,-0.42162022376381114,1.5244639598056497,0.5241568049583977
1462,-11,3,0,2,1,-1.3125092143294455,-0.4374317059237755,0.6953447435516052
1463,-5,3,1,1,1,-0.2874277398292386,-0.8578379200086523,-0.9285234646822972
1464,-5,3,1,1,1,-0.2594709723428693,-0.8578379200086523,-0.4868561039237174
1465,-9,5,1,2,3,0.19715622993449555,1.496436878866658,0.726334594853779
1466,-5,3,1,2,1,-0.3433412748019772,-0.8298108390696606,0.23049697401899963
1467,-10,5,1,1,3,-0.4178926547656286,1.5244639598056497,0.6023751896450842
1468,-7,3,0,1,1,-0.8745198570429935,-0.4374317059237755,1.3461316208972531
1469,-7,3,0,1,1,-0.9677090819975577,-0.4374317059237755,0.4784157844363893
1470,-5,5,1,1,1,1.2408755494256154,0.12310991285606031,-1.181090752795013
1471,-6,5,1,1,1,0.4301292923209062,0.12310991285606031,-0.8231579702549066
1472,-5,3,1,1,1,-0.6434105791556741,-0.8578379200086523,-0.5752391598375168
1473,-9,5,1,2,3,0.2530697649072341,1.5244639598056497,-0.32732034942012717
1474,-6,3,0,1,1,-0.8130149685729811,-0.4374317059237755,0.8193041487603001
1475,-9,4,1,1,3,0.3835346798436241,1.496436878866658,1.4043925413453398
1476,-7,5,1,1,3,-0.2128763598655872,1.5244639598056497,0.9122737026668213
1477,-10,5,1,1,1,-0.39366345627744187,1.5244639598056497,1.8109793904298588
1478,-8,5,1,1,1,0.6817401996982297,1.5244639598056497,0.08236548479460928
1479,-7,3,0,1,1,-1.2100010668794248,-0.4374317059237755,0.01356801490378365
1480,-6,5,1,1,1,-0.1103682124155665,0.12310991285606031,-0.1512979940237805
1481,-7,5,1,1,3,0.9333511070755532,1.5244639598056497,0.07554771750813107
1482,-6,5,1,2,1,0.4767239047981883,0.12310991285606031,-0.6372188624418643
1483,-5,3,1,1,3,-0.011587633963728389,-0.8578379200086523,-1.2880057397875122
1484,-8,5,1,1,3,0.43944821481636265,1.496436878866658,1.0052432565733425
1485,-7,3,1,1,3,-0.46448726724291073,-0.8578379200086523,1.1911823643863846
1486,-5,5,1,1,1,0.4580860598072755,0.12310991285606031,-1.5669144015070755
1487,-7,5,1,2,1,0.8122051146346196,4.299144972765837,0.8812838513646476
1488,-7,5,1,1,3,0.5699131297527527,1.5244639598056497,0.23049697401899963
1489,-3,5,1,1,1,1.389978309352918,0.12310991285606031,-1.7528535093201179
1490,-5,5,1,1,1,0.9426700295710096,0.12310991285606031,-1.2880057397875122
1491,-8,3,1,2,3,-0.3433412748019772,-0.8298108390696606,-0.6279219070512122
1492,-7,3,0,2,1,-0.9583901595021013,-0.4374317059237755,-0.01742183639839006
1493,-11,3,0,1,1,-0.9583901595021013,-0.4374317059237755,2.0588982008472487
1494,-6,3,1,1,1,0.19715622993449555,-0.8578379200086523,-0.7301884163483854
1495,-7,5,1,1,3,1.1476863244710511,1.5244639598056497,-0.9936021524168619
1496,-6,3,1,2,1,-0.29674666232469504,-0.8578379200086523,-0.5132594572331695
1497,-5,3,1,1,1,0.29034545488905983,-0.8578379200086523,-1.195036185880991
1498,-9,5,1,1,1,0.5419563622663833,1.5244639598056497,0.1995071227168259
1499,-5,3,1,2,1,-0.15696282489284863,-0.8298108390696606,-0.7301884163483854
1500,-8,3,0,2,1,-1.0981739969339477,-0.8298108390696606,1.9180803165301712
1501,-8,4,1,1,3,0.8308429596255326,1.496436878866658,-1.5049346989027281
1502,-4,3,1,1,3,-0.6079986736729397,-0.8578379200086523,-0.609327996269908
1503,-8,3,1,2,1,-0.2501520498474129,-0.8298108390696606,0.5651873680824757
1504,-9,5,1,1,3,0.5699131297527527,1.5244639598056497,0.22429900375856487
1505,-7,3,1,1,3,-0.08241144492919723,-0.8578379200086523,0.10653756881030478
1506,-5,3,1,1,1,-0.5856332596838443,-0.8298108390696606,-0.6754913288000488
1507,-9,4,1,1,3,0.15988053995266985,1.5244639598056497,1.3461316208972531
1508,-9,5,1,1,1,0.2530697649072341,1.5244639598056497,1.0982128104798634
1509,-8,4,1,1,1,-0.38434453378198546,1.5244639598056497,0.8193041487603001
1510,-8,3,1,1,1,-0.4588959137456369,-0.8298108390696606,0.4164360818320419
1511,-8,3,0,2,1,-1.0329415394657526,-0.4374317059237755,3.4534415094450654
1512,-5,3,1,1,1,0.12260484997084414,-0.8298108390696606,-0.5132594572331695
1513,-4,5,1,1,1,0.32575736037179426,0.12310991285606031,0.19330915245639116
1514,-7,3,1,1,1,-0.982619357990288,-0.8298108390696606,2.120877903451596
1515,-10,4,1,2,3,0.13192377246630058,0.963922341025814,0.35445637922769446
1516,-3,5,1,1,1,1.330337205381997,0.12310991285606031,-0.7301884163483854
1517,-4,5,1,1,1,1.129048479480138,0.12310991285606031,-0.7115945055670811
1518,-8,3,1,1,1,-0.29674666232469504,-0.8578379200086523,-0.08559950926317222
1519,-9,4,1,1,3,0.29034545488905983,1.0480035838427895,2.120877903451596
1520,-6,5,1,1,1,0.34625898986179837,0.12310991285606031,0.26148682532117334
1521,-4,3,1,2,1,0.029415625016279884,-0.8578379200086523,1.4391011748037743
1522,-8,3,1,1,1,-0.3992548097747157,-0.8578379200086523,0.9122737026668213
1523,-4,3,1,1,1,-0.04513575494737152,-0.8298108390696606,-0.9662691035683447
1524,-4,5,1,1,1,1.1439587554728685,0.12310991285606031,-1.009097078067949
1525,-4,3,1,2,3,-0.11968713491102294,-0.9979733247036113,-0.17237109290925862
1526,-5,3,1,2,3,-0.12900605740647936,-0.8578379200086523,0.09104264315921792
1527,-10,5,1,1,1,0.37607954184725895,1.5244639598056497,1.4391011748037743
1528,-5,3,1,1,3,-0.08241144492919723,-0.8298108390696606,-1.2725108141364254
1529,-5,5,1,1,1,0.2530697649072341,0.12310991285606031,-1.6598839554135967
1530,-6,3,1,1,1,-0.15696282489284863,-0.8578379200086523,-0.451279754628822
1531,-8,4,1,1,3,0.3183022223754291,1.5244639598056497,0.726334594853779
1532,-7,4,1,1,3,0.141242694961757,1.5244639598056497,1.1911823643863846
1533,-4,5,1,1,1,1.6136324492438723,0.12310991285606031,-1.4821571581956305
1534,-5,3,1,1,1,-0.1383249799019358,-0.8578379200086523,-1.2880057397875122
1535,-5,3,1,2,3,-0.2725174638365083,-0.8578379200086523,-0.23435079551360605
1536,-8,5,1,2,3,0.513999594780014,1.5244639598056497,0.8502940000624738
1537,-9,4,1,1,1,-0.048863323945554094,1.5244639598056497,0.7573244461559527
1538,-9,5,1,1,1,0.12260484997084414,1.5244639598056497,0.2246398921228888
1539,-10,5,1,1,3,0.774929424652794,2.3652763879754035,0.6333650409472579
1540,-8,5,1,1,3,0.5102720257818315,1.5244639598056497,0.509405635738563
1541,-7,5,1,2,3,0.4767239047981883,1.5244639598056497,0.509405635738563
1542,-5,5,1,1,1,0.6817401996982297,0.12310991285606031,-0.26534064681577973
1543,-9,4,1,1,3,0.43944821481636265,1.5244639598056497,0.6953447435516052
1544,-4,5,1,1,1,0.644464509716404,0.12310991285606031,-0.9471173754636014
1545,-9,5,1,2,1,0.3276211448708855,1.5244639598056497,0.943263553968995
1546,-8,5,1,1,3,0.5326374397709269,1.5244639598056497,0.6953447435516052
1547,-10,4,1,1,3,0.141242694961757,1.073227956687882,0.38544623052986815
1548,-5,5,1,1,1,0.95758030556374,0.12310991285606031,-1.219797077071428
1549,-6,5,1,1,1,0.5512752847618397,0.12310991285606031,-0.35831020072230085
1550,-7,3,1,2,3,-0.23151420485650004,-0.8578379200086523,0.05670588791640946
1551,-4,3,1,1,3,0.20647515242995199,-0.8578379200086523,-1.347351305031175
1552,-4,5,1,1,1,0.9613078745619225,0.12310991285606031,-0.2808355724668666
1553,-9,5,1,1,1,0.17851838494358271,1.5244639598056497,0.9742534052711687
1554,-11,5,1,1,1,-0.37129804228834645,0.12310991285606031,0.4474259331342156
1555,-4,5,1,1,1,0.9613078745619225,0.12310991285606031,-0.9595133159844709
1556,-4,3,1,1,3,0.8308429596255326,-0.8298108390696606,-1.2632138587457733
1557,-5,3,1,2,1,-0.1573355817926669,-0.8578379200086523,-1.4429549962983808
1558,-7,3,0,1,1,-0.9527988060048275,-0.4374317059237755,-0.451279754628822
1559,-5,5,1,1,1,0.06296374599992302,0.12310991285606031,-0.11039139030491119
1560,-4,3,1,2,1,-0.2781088173337822,-0.8578379200086523,-0.4202899033266483
1561,-4,3,1,2,1,-0.013451418462819675,-0.8578379200086523,-0.342815275071214
1562,-4,3,1,1,1,0.3835346798436241,-0.8298108390696606,-0.9161275241614276
1563,-9,5,1,2,3,0.09464808248447487,2.3652763879754035,0.26148682532117334
1564,-5,3,1,1,3,-0.427211577261085,-0.8578379200086523,-0.6062290111396905
1565,-6,3,1,1,3,-0.017178987461002247,-0.8578379200086523,-0.451279754628822
1566,-5,3,1,2,1,-0.20355743737013077,-0.8298108390696606,-0.04841168770056377
1567,-5,3,1,2,3,-0.08241144492919723,-0.9979733247036113,0.07554771750813107
1568,-8,5,1,1,3,0.21206650592722584,1.5244639598056497,2.895624186005939
1569,-5,5,1,1,1,0.7339261656727857,0.12310991285606031,-1.1640463345788175
1570,-10,5,1,2,1,-0.2781088173337822,1.5244639598056497,1.3306366952461663
1571,-8,3,1,2,3,-0.19423851487467433,-0.8578379200086523,0.26148682532117334
1572,-8,3,1,2,1,-0.45516834474745427,-0.8578379200086523,-0.3056274535086056
1573,-4,3,1,2,1,0.29034545488905983,-0.8578379200086523,-0.5074643550396629
1574,-7,3,1,2,1,-0.30606558482015145,-0.8578379200086523,0.1264640431976025
1575,-5,3,1,1,3,-0.23151420485650004,-0.8578379200086523,-0.9781072267657751
1576,-5,3,1,2,3,-0.10104928992011009,-0.8578379200086523,0.029744717283518327
1577,-9,4,1,1,1,0.43944821481636265,1.5104504193361539,0.6643548922494316
1578,-5,5,1,1,1,0.8122051146346196,0.12310991285606031,-0.5132594572331695
1579,-8,4,1,1,3,-0.26878989483832577,1.5244639598056497,-0.8541478215570802
1580,-4,3,1,2,1,-0.25574340334468676,-0.8298108390696606,-0.27153861707621446
1581,-8,4,1,1,1,0.4208103698254498,1.5244639598056497,1.1292026617820372
1582,-6,5,1,1,1,0.5475477157636572,0.09508283191706851,0.5450129748847606
1583,-10,5,1,2,1,0.4208103698254498,1.5244639598056497,2.0588982008472487
1584,-5,3,1,1,1,-0.2128763598655872,-0.8578379200086523,-0.9109522189939646
1585,-5,5,1,1,1,0.6612385702082256,1.496436878866658,-1.1330564832766437
1586,-4,3,1,2,1,-0.11968713491102294,-0.8578379200086523,-0.26534064681577973
1587,-7,4,2,1,3,0.5848234057454829,1.5244639598056497,0.8502940000624738
1588,-6,3,1,1,3,-0.20355743737013077,-0.8578379200086523,-0.2901325278575187
1589,-7,3,1,1,1,-0.3247034298110643,-0.8578379200086523,0.808054832737611
1590,-6,3,1,1,1,-0.7943771235820682,-0.8578379200086523,-0.06220217153003107
1591,-8,5,1,1,3,0.19715622993449555,1.5244639598056497,0.7573244461559527
1592,-4,3,1,2,3,-0.06377359993828438,-0.8578379200086523,-0.18702929257518677
1593,-7,3,0,1,1,-1.1298583334184995,-0.4374317059237755,-0.6062290111396905
1594,-4,3,1,2,3,-0.2128763598655872,-0.8298108390696606,-0.9254244795520797
1595,-5,5,1,1,1,0.5233185172754705,0.12310991285606031,-0.4202899033266483
1596,-5,3,1,2,1,-0.007860064965545819,-0.8578379200086523,-0.7921681189527329
1597,-7,3,0,2,1,-0.995665849483927,-0.4374317059237755,-0.06390661335165063
1598,-7,3,0,1,1,-1.055306953454848,-0.4374317059237755,-0.7960418503655046
1599,-5,3,1,2,1,-0.2128763598655872,-0.8298108390696606,-0.11039139030491119
1600,-9,4,1,1,3,-0.47380618973836713,1.5244639598056497,2.185956591186161
1601,-6,5,1,1,1,0.4767239047981883,0.09508283191706851,-0.35831020072230085
1602,-4,3,1,1,1,0.19715622993449555,-0.8298108390696606,-1.2759196977796645
1603,-4,3,1,1,1,0.17479081594540014,-0.8578379200086523,-1.29296411599586
1604,-8,3,0,1,1,-0.9770280044930142,-0.4374317059237755,2.120877903451596
1605,-10,4,1,1,3,-0.5427662162047446,0.963922341025814,0.10653756881030478
1606,-3,5,1,1,1,1.4365729218302004,0.12310991285606031,-1.3499854423918596
1607,-8,4,1,2,1,0.4021725248345369,1.5244639598056497,0.6358442290514318
1608,-9,5,1,1,1,0.4953617497891012,2.3652763879754035,2.0588982008472487
1609,-9,4,1,1,1,-0.36197911979289,1.5244639598056497,0.13752742011247848
1610,-10,5,1,1,1,0.1393789104626657,1.5244639598056497,0.9264050748606125
1611,-7,3,0,2,1,-0.9583901595021013,-0.4374317059237755,0.317268557665086
1612,-4,3,1,1,3,-0.5334472937092882,-0.8578379200086523,-1.1330564832766437
1613,-10,3,0,1,1,-1.1149480574257693,0.12310991285606031,0.6785792339971293
1614,-9,4,1,1,3,0.4674049823027319,1.5244639598056497,1.1911823643863846
1615,-5,3,1,2,1,0.21206650592722584,-0.8298108390696606,-0.4202899033266483
1616,-6,3,0,2,1,-1.0254864014693876,-0.4374317059237755,1.1292026617820372
1617,-4,3,1,1,1,0.4953617497891012,-0.8298108390696606,0.13752742011247848
1618,-6,3,1,1,1,-0.16628174738830506,-0.8298108390696606,-0.26534064681577973
1619,-8,3,1,1,1,-0.3247034298110643,-0.8298108390696606,0.044557866205957364
1620,-4,3,1,2,3,0.010777780025367034,-0.8578379200086523,-1.303500665438599
1621,-4,3,1,2,3,-0.10104928992011009,-0.8298108390696606,-0.4822696059309957
1622,-5,3,1,1,3,-0.06377359993828438,-0.8578379200086523,0.08310924122586145
1623,-10,4,1,1,3,-0.1606903938910312,1.0480035838427895,1.3461316208972531
1624,-11,3,0,1,1,-1.0534431689557568,-0.4374317059237755,1.0052432565733425
1625,-9,5,1,1,3,0.06669131499810559,1.5244639598056497,0.6953447435516052
1626,-10,5,2,1,3,-0.3992548097747157,1.496436878866658,1.5010808774081217
1627,-10,5,1,2,3,-0.007860064965545819,2.3652763879754035,2.3997865651711594
1628,-9,5,1,1,3,0.1300599879672093,1.5244639598056497,1.0672229591776898
1629,-6,3,1,2,3,0.010777780025367034,-0.8298108390696606,0.10653756881030478
1630,-7,3,0,2,1,-1.0534431689557568,-0.4374317059237755,1.1292026617820372
1631,-5,5,1,2,1,0.5792320522482091,0.12310991285606031,-0.9781072267657751
1632,-4,5,1,1,1,0.4021725248345369,0.12310991285606031,-1.5669144015070755
1633,-7,3,0,1,1,-0.930433392015732,-0.4374317059237755,0.8502940000624738
1634,-9,5,1,1,1,-0.026497909956458673,1.5244639598056497,-0.11039139030491119
1635,-6,5,1,1,1,0.8122051146346196,0.12310991285606031,-0.4202899033266483
1636,-5,3,1,2,3,-0.3247034298110643,-0.8298108390696606,-0.6062290111396905
1637,-5,5,1,2,1,0.9613078745619225,0.09508283191706851,-1.009097078067949
1638,-3,3,1,1,1,0.029415625016279884,-0.8578379200086523,-0.5186826812110499
1639,-5,3,1,1,1,-0.1756006698837615,-0.8578379200086523,0.13752742011247848
1640,-4,3,1,1,1,0.29034545488905983,-0.8298108390696606,-0.7301884163483854
1641,-5,3,1,2,3,0.19715622993449555,-0.8298108390696606,0.01356801490378365
1642,-9,4,1,1,3,0.007050211027184463,0.963922341025814,0.26148682532117334
1643,-8,5,1,1,1,0.4580860598072755,1.5244639598056497,2.74067492949507
1644,-5,3,1,1,1,-0.6079986736729397,-0.8298108390696606,-1.4475414942911025
1645,-9,5,1,2,1,-0.16628174738830506,2.3652763879754035,1.7489996878255114
1646,-5,3,1,1,3,0.05737239250264917,-0.8578379200086523,0.13752742011247848
1647,-4,3,1,1,3,0.06296374599992302,-0.8578379200086523,-0.4822696059309957
1648,-7,3,1,1,1,-0.5856332596838443,-0.8578379200086523,-1.1640463345788175
1649,-5,3,1,1,3,-0.011587633963728389,-0.8578379200086523,-0.7301884163483854
1650,-7,3,0,1,1,-0.9583901595021013,-0.4374317059237755,0.726334594853779
1651,-7,5,1,1,1,-0.04513575494737152,0.12310991285606031,-1.2497022835780256
1652,-9,4,1,1,3,-0.34706884380015973,1.5244639598056497,0.8812838513646476
1653,-7,3,0,1,1,-1.204409713382151,-0.4374317059237755,1.1292026617820372
1654,-6,3,0,2,1,-0.9117955470248191,-0.1571608965338576,-0.7239904460879507
1655,-6,5,1,1,3,0.644464509716404,1.5244639598056497,0.07554771750813107
1656,-9,4,1,1,3,0.09837565148265744,0.963922341025814,1.5010808774081217
1657,-5,3,1,1,1,0.06482753049901431,-0.8298108390696606,-1.1485514089277304
1658,-7,3,0,2,1,-1.1447686094112297,-0.4374317059237755,-0.3893000520244746
1659,-4,5,1,2,1,1.0544970995164868,0.12310991285606031,-1.628894104111423
1660,-4,3,1,1,3,-0.23524177385468262,-0.8578379200086523,-0.2963304981179535
1661,-11,3,0,2,1,-1.1540875319066863,-0.4374317059237755,0.3993916636158463
1662,-7,3,0,2,1,-0.9416160990102798,-0.4374317059237755,-0.23435079551360605
1663,-4,5,1,1,1,0.9613078745619225,0.12310991285606031,-1.1330564832766437
1664,-9,5,1,1,3,0.23443191991632126,1.5244639598056497,1.036233107875516
1665,-4,5,1,1,1,1.2688323169119846,0.12310991285606031,-0.9161275241614276
1666,-7,4,1,1,3,0.3835346798436241,1.5244639598056497,1.6281392677470339
1667,-4,3,1,1,1,0.21579407492540842,-0.8578379200086523,-1.4584499219494675
1668,-7,3,0,1,1,-1.1447686094112297,-0.4374317059237755,-0.32732034942012717
1669,-4,3,1,1,1,-0.40857373227017213,-0.8578379200086523,-1.0710767806722963
1670,-5,3,1,1,1,0.43758443031727134,-0.8578379200086523,-0.9614036969139035
1671,-7,5,1,2,1,0.20647515242995199,0.12310991285606031,-0.5287543828842562
1672,-7,5,1,1,1,0.39844495583635436,0.12310991285606031,0.13383962780751982
1673,-5,3,1,2,1,0.19715622993449555,-0.8578379200086523,-1.3809752936940334
1674,-7,5,1,1,1,0.43944821481636265,1.5244639598056497,-1.0400869293701225
1675,-5,5,1,1,1,0.7935672696437068,0.12310991285606031,-1.436757026037946
1676,-4,3,1,1,3,-0.2874277398292386,-0.8578379200086523,0.23049697401899963
1677,-4,3,1,1,1,-0.4178926547656286,-0.8298108390696606,-0.26534064681577973
1678,-8,3,0,1,1,-1.0329415394657526,-0.4374317059237755,-0.7611782676505591
1679,-4,3,1,1,3,0.18783730743903912,-0.8578379200086523,-0.4822696059309957
1680,-5,3,1,1,1,-0.5334472937092882,-0.8578379200086523,-0.6023552797269188
1681,-5,3,1,1,1,-0.1606903938910312,-0.8578379200086523,-0.6991985650462117
1682,-10,5,1,1,1,0.5326374397709269,2.3652763879754035,1.90394894433638
1683,-5,3,1,1,1,-1.0702172294475785,-0.8298108390696606,-0.42648787358708307
1684,-4,3,1,2,3,0.21579407492540842,-0.8578379200086523,-1.0400869293701225
1685,-8,4,2,1,3,0.5978698972391219,1.5244639598056497,0.3403559968852054
1686,-9,5,1,2,3,0.9053943395891839,2.3652763879754035,0.5713853383429104
1687,-8,3,1,1,3,-0.34706884380015973,-0.8298108390696606,-0.010139221342379238
1688,-4,3,1,1,3,0.2530697649072341,-0.8298108390696606,-0.8851376728592539
1689,-4,3,1,1,1,0.3089832998799727,-0.8578379200086523,-0.20336094421143233
1690,-10,4,1,1,3,-0.6173175961683961,0.6836515316358961,0.9122737026668213
1691,-7,5,1,1,1,0.43944821481636265,0.12310991285606031,-0.2480483097891668
1692,-7,3,0,1,1,-1.0720810139466697,-0.4374317059237755,-0.8541478215570802
1693,-8,5,1,2,3,0.28102653239360337,1.5244639598056497,-0.32732034942012717
1694,-8,5,1,1,3,0.8867564945982711,1.496436878866658,1.9127810519574995
1695,-6,3,1,2,1,-0.26878989483832577,-0.8298108390696606,0.9742534052711687
1696,-8,4,1,1,1,0.4580860598072755,1.5244639598056497,0.9122737026668213
1697,-5,3,1,1,1,-0.7571014336002425,-0.8578379200086523,-0.8038822827449544
1698,-5,3,1,1,1,0.17851838494358271,-0.8298108390696606,0.5713853383429104
1699,-5,5,1,1,1,0.8028861921391632,0.09508283191706851,0.26148682532117334
1700,-9,5,1,2,3,0.3593054813554374,-2.259191966958242,0.726334594853779
1701,-5,3,1,1,1,-0.23524177385468262,-0.8578379200086523,-0.3621839321350726
1702,-9,5,1,2,3,0.32389357587270295,1.5244639598056497,1.160192513084211
1703,-6,5,1,1,1,0.29966437738451623,0.09508283191706851,-0.776673193301646
1704,-5,3,1,1,3,-0.45516834474745427,-0.8578379200086523,0.26148682532117334
1705,-8,3,1,1,1,-0.4998991727256451,-0.8298108390696606,0.9742534052711687
1706,-6,3,1,1,3,-0.8092873995747984,-0.8578379200086523,-1.2957532026130556
1707,-6,3,1,2,3,-0.2781088173337822,-0.8578379200086523,-0.3596737541795965
1708,-4,5,1,2,1,0.8122051146346196,0.12310991285606031,-0.019560136138240047
1709,-8,5,1,2,3,1.278151239407441,1.5244639598056497,1.0439805707010594
1710,-4,3,1,2,1,0.3928536023390805,-0.8298108390696606,-1.5979042528092493
1711,-4,5,1,2,1,0.9240321845800968,0.12310991285606031,-0.04841168770056377
1712,-4,3,1,2,1,-0.5297197247111057,0.11750449666826195,-0.35831020072230085
1713,-6,5,1,1,1,0.6910591221936861,0.12310991285606031,-0.451279754628822
1714,-5,5,1,2,1,0.9799457195528354,0.12310991285606031,-0.11039139030491119
1715,-8,5,1,1,1,-0.3153845073156079,0.12310991285606031,0.12767264739838724
1716,-9,5,1,1,1,0.26238868740269056,1.5244639598056497,1.2872509034231232
1717,-8,5,1,2,3,0.3835346798436241,1.5244639598056497,0.6953447435516052
1718,-6,5,1,1,1,0.6258266647254912,0.12310991285606031,-0.32732034942012717
1719,-10,5,1,1,3,0.4953617497891012,2.3624736798815045,2.98859373991246
1720,-4,3,1,1,3,-0.3899358872792593,-0.8578379200086523,-1.0710767806722963
1721,-4,3,1,1,3,0.06669131499810559,-0.8578379200086523,-0.41409193306621356
1722,-6,3,0,1,1,-0.8297890290648026,-0.44864253829937223,0.4181715135049636
1723,-6,5,1,1,1,0.5699131297527527,0.12310991285606031,0.017379766613951016
1724,-4,5,1,2,1,0.7935672696437068,0.12310991285606031,-0.6062290111396905
1725,-7,3,1,2,1,-0.3153845073156079,-0.8298108390696606,0.10653756881030478
1726,-6,5,1,2,1,0.6071888197345783,0.12310991285606031,-0.23435079551360605
1727,-4,5,1,1,1,0.951988952066466,0.12310991285606031,-0.6991985650462117
1728,-6,5,1,1,1,-0.1979660838728569,0.12310991285606031,-0.010294170598890106
